milb_id,mlb_id,mlb,war,draft,bats,throws,height,weight,positions,designated,first,second,third,shortstop,catcher,outfielder
franca000gab,none,0,nan,22.0,right,right,71.0,160.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
lake001jun,lakeju01,1,-1.5,nan,right,right,74.0,230.0,"Outfielder, Shortstop and Third Baseman",0,0,0,1,1,0,1
tanabe001car,none,0,nan,24.0,right,right,72.0,190.0,Catcher and First Baseman,0,1,0,0,0,1,0
arzeno001lui,none,0,nan,nan,right,right,71.0,190.0,Catcher and First Baseman,0,1,0,0,0,1,0
hether001luk,none,0,nan,9.0,right,right,74.0,210.0,Outfielder,0,0,0,0,0,0,1
story001jon,none,0,nan,25.0,right,right,73.0,190.0,"Shortstop, Outfielder and Third Baseman",0,0,0,1,1,0,1
larkin001gar,none,0,nan,19.0,left,right,74.0,185.0,"Third Baseman, Outfielder and Second Baseman",0,0,1,1,0,0,1
odrema001alb,none,0,nan,nan,right,right,75.0,210.0,First Baseman and Leftfielder,0,1,0,0,0,0,0
nunez001isa,none,0,nan,nan,left,left,74.0,150.0,First Baseman and Outfielder,0,1,0,0,0,0,1
roper001dou,none,0,nan,26.0,both,right,69.0,155.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
nietha001dar,none,0,nan,16.0,right,right,75.0,210.0,"First Baseman, Catcher and Outfielder",0,1,0,0,0,1,1
coa001rai,none,0,nan,nan,left,right,70.0,170.0,Catcher and First Baseman,0,1,0,0,0,1,0
nelson006jam,nelsoja01,1,-0.2,8.0,right,right,71.0,180.0,"Catcher, First Baseman and Third Baseman",0,1,0,1,0,1,0
arias001rog,none,0,nan,nan,right,right,72.0,192.0,Catcher,0,0,0,0,0,1,0
felix001and,none,0,nan,nan,both,right,72.0,175.0,"Second Baseman, Shortstop and Outfielder",0,0,1,0,1,0,1
kelly005chr,none,0,nan,6.0,right,right,73.0,195.0,"Third Baseman, First Baseman and Outfielder",0,1,0,1,0,0,1
coulte000cli,none,0,nan,1.0,right,right,75.0,225.0,Rightfielder and Catcher,0,0,0,0,0,1,0
hobbie002mat,none,0,nan,6.0,left,left,72.0,195.0,Outfielder,0,0,0,0,0,0,1
bibbs001ken,none,0,nan,14.0,left,left,69.0,143.0,Outfielder,0,0,0,0,0,0,1
matta000eri,none,0,nan,nan,both,right,68.0,175.0,Catcher and Leftfielder,0,0,0,0,0,1,0
schutz001and,none,0,nan,nan,left,left,72.0,195.0,First Baseman,0,1,0,0,0,0,0
cassel001chr,none,0,nan,31.0,right,right,73.0,185.0,"Outfielder, Third Baseman and First Baseman",0,1,0,1,0,0,1
davis001ada,none,0,nan,3.0,both,right,69.0,190.0,"Second Baseman, Third Baseman and Centerfielder",0,0,1,1,0,0,0
murphy003don,murphdo01,1,-0.7,5.0,right,right,70.0,190.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
polido001gus,polidgu01,1,-1.5,nan,right,right,72.0,170.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
sanche000tyl,none,0,nan,17.0,right,right,74.0,190.0,Catcher and First Baseman,0,1,0,0,0,1,0
simon000ale,none,0,nan,nan,both,right,74.0,185.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
curry002chr,none,0,nan,9.0,right,right,73.0,203.0,Catcher and First Baseman,0,1,0,0,0,1,0
rahmat000tyl,none,0,nan,34.0,right,right,70.0,190.0,"Third Baseman, Second Baseman and Shortstop",0,0,1,1,1,0,0
reese001mat,none,0,nan,16.0,left,left,75.0,205.0,Outfielder,0,0,0,0,0,0,1
silver001rig,none,0,nan,nan,both,right,73.0,156.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
alvare001aar,none,0,nan,47.0,right,right,75.0,210.0,Catcher and First Baseman,0,1,0,0,0,1,0
wheat001chr,none,0,nan,25.0,right,right,71.0,170.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
encarn001edw,encared01,1,29.0,9.0,right,right,73.0,230.0,"Third Baseman, First Baseman and Designated Hitter",1,1,0,1,0,0,0
santan002fra,santaf.01,1,6.7,20.0,both,right,70.0,165.0,"Outfielder, Second Baseman and Shortstop",0,0,1,0,1,0,1
hall002bri,none,0,nan,10.0,right,right,72.0,190.0,Second Baseman,0,0,1,0,0,0,0
bierma001ste,none,0,nan,nan,both,right,72.0,175.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
rodrig006fel,none,0,nan,nan,right,right,74.0,200.0,Catcher,0,0,0,0,0,1,0
shelby000jav,none,0,nan,5.0,right,right,73.0,190.0,Outfielder and Third Baseman,0,0,0,1,0,0,1
richar002all,none,0,nan,12.0,left,right,75.0,185.0,"Second Baseman, Third Baseman and First Baseman",0,1,1,1,0,0,0
monega001ant,none,0,nan,29.0,left,right,73.0,165.0,Outfielder,0,0,0,0,0,0,1
burnet001mar,none,0,nan,20.0,left,right,71.0,175.0,Second Baseman and Outfielder,0,0,1,0,0,0,1
rich001dom,none,0,nan,2.0,left,right,70.0,195.0,Second Baseman,0,0,1,0,0,0,0
cayone001exi,none,0,nan,nan,left,left,72.0,185.0,Outfielder,0,0,0,0,0,0,1
willia001reg,willire02,1,0.4,25.0,both,right,73.0,180.0,Outfielder,0,0,0,0,0,0,1
dodd001tho,doddto01,1,0.1,1.0,right,right,72.0,190.0,"Outfielder, Third Baseman and Catcher",0,0,0,1,0,1,1
collin002zac,none,0,nan,1.0,left,right,75.0,220.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
gregor001ale,none,0,nan,17.0,right,right,72.0,210.0,First Baseman and Leftfielder,0,1,0,0,0,0,0
alvare001fra,none,0,nan,nan,both,right,70.0,160.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
wilson001and,none,0,nan,nan,right,right,73.0,210.0,"First Baseman, Catcher and Outfielder",0,1,0,0,0,1,1
durazo001eru,durazer01,1,9.1,nan,left,left,75.0,240.0,First Baseman,0,1,0,0,0,0,0
centen001jae,none,0,nan,nan,right,right,75.0,181.0,Outfielder,0,0,0,0,0,0,1
jimene006lui,jimenlu02,1,-0.5,nan,right,right,73.0,205.0,Third Baseman,0,0,0,1,0,0,0
olabis001wan,none,0,nan,30.0,right,right,72.0,215.0,Outfielder,0,0,0,0,0,0,1
mack001dea,none,0,nan,13.0,left,left,70.0,195.0,Outfielder,0,0,0,0,0,0,1
aquino001jac,none,0,nan,nan,both,right,68.0,150.0,Shortstop,0,0,0,0,1,0,0
sander001lan,none,0,nan,13.0,right,right,73.0,175.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
delcas001mig,none,0,nan,nan,right,right,70.0,170.0,Catcher,0,0,0,0,0,1,0
vindiv001pau,none,0,nan,18.0,right,right,74.0,195.0,"Outfielder, First Baseman and Catcher",0,1,0,0,0,1,1
jackso001nic,none,0,nan,3.0,left,right,75.0,225.0,Outfielder,0,0,0,0,0,0,1
mccrac001qui,mccraqu01,1,0.4,25.0,both,right,67.0,170.0,Outfielder,0,0,0,0,0,0,1
cron002chr,croncj01,1,1.5,1.0,right,right,76.0,235.0,First Baseman,0,1,0,0,0,0,0
heintz002chr,heintch01,1,-0.8,19.0,right,right,73.0,210.0,"Catcher, First Baseman and Third Baseman",0,1,0,1,0,1,0
inoa001bra,none,0,nan,nan,both,right,70.0,170.0,"Catcher, Second Baseman and Outfielder",0,0,1,0,0,1,1
made001jos,none,0,nan,20.0,right,right,68.0,175.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
davis004dou,davisdo01,1,-0.4,9.0,right,right,72.0,180.0,Catcher and Third Baseman,0,0,0,1,0,1,0
morelo000jai,none,0,nan,nan,left,right,70.0,150.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
decarl001mic,none,0,nan,nan,right,right,73.0,215.0,Catcher and First Baseman,0,1,0,0,0,1,0
white003wil,none,0,nan,3.0,right,right,72.0,185.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
valera000raf,none,0,nan,nan,right,right,71.0,180.0,"Third Baseman, Second Baseman and Outfielder",0,0,1,1,0,0,1
carrol001bre,carrobr01,1,1.2,10.0,right,right,71.0,210.0,Outfielder,0,0,0,0,0,0,1
owens001eri,owenser01,1,-0.3,4.0,right,right,73.0,185.0,"Outfielder, Second Baseman and Shortstop",0,0,1,0,1,0,1
moore003jas,none,0,nan,4.0,both,right,72.0,180.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
swenso001lel,none,0,nan,nan,right,right,73.0,170.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
englis000tan,none,0,nan,11.0,right,right,70.0,160.0,Outfielder,0,0,0,0,0,0,1
fuente001joe,none,0,nan,24.0,both,right,72.0,180.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
fefee001the,none,0,nan,15.0,left,left,75.0,190.0,Outfielder,0,0,0,0,0,0,1
matuli001joh,none,0,nan,10.0,left,left,72.0,175.0,Outfielder,0,0,0,0,0,0,1
kenned001jus,none,0,nan,38.0,left,left,73.0,188.0,Outfielder,0,0,0,0,0,0,1
burton001mic,none,0,nan,17.0,right,right,73.0,218.0,First Baseman,0,1,0,0,0,0,0
thomps004and,none,0,nan,nan,left,right,73.0,240.0,Catcher and First Baseman,0,1,0,0,0,1,0
ogden000jon,none,0,nan,nan,right,right,70.0,175.0,Shortstop,0,0,0,0,1,0,0
maldon001phi,none,0,nan,32.0,right,right,71.0,175.0,"Catcher, First Baseman and Third Baseman",0,1,0,1,0,1,0
morale001ser,none,0,nan,12.0,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
gilber000tre,none,0,nan,15.0,left,right,73.0,175.0,"Second Baseman, Third Baseman and Designated Hitter",1,0,1,1,0,0,0
savage006wil,none,0,nan,16.0,right,right,72.0,185.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
layton001bla,none,0,nan,15.0,left,left,74.0,185.0,Outfielder,0,0,0,0,0,0,1
steinh001kur,none,0,nan,27.0,right,right,73.0,205.0,Outfielder,0,0,0,0,0,0,1
alcant000ran,none,0,nan,nan,left,right,73.0,220.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
humphr001jar,none,0,nan,nan,left,left,74.0,180.0,Outfielder,0,0,0,0,0,0,1
brockm000cae,none,0,nan,16.0,right,right,77.0,235.0,"Catcher, First Baseman and Designated Hitter",1,1,0,0,0,1,0
turnqu001tyl,none,0,nan,nan,right,right,71.0,190.0,"Third Baseman, First Baseman and Outfielder",0,1,0,1,0,0,1
vinas001jul,none,0,nan,33.0,right,right,73.0,205.0,"Catcher, First Baseman and Outfielder",0,1,0,0,0,1,1
clute001kri,none,0,nan,37.0,right,right,70.0,170.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
lora000edw,none,0,nan,nan,right,right,73.0,150.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
harper001bra,harpebr02,1,0.2,4.0,right,right,76.0,200.0,Catcher,0,0,0,0,0,1,0
weaver001sco,none,0,nan,8.0,left,left,71.0,190.0,Outfielder,0,0,0,0,0,0,1
mclean000mat,none,0,nan,9.0,left,right,71.0,190.0,Outfielder,0,0,0,0,0,0,1
palmis001lou,none,0,nan,3.0,right,right,72.0,205.0,Catcher,0,0,0,0,0,1,0
cabrer001ray,none,0,nan,nan,right,right,75.0,225.0,Outfielder,0,0,0,0,0,0,1
koen001nat,none,0,nan,nan,right,right,72.0,190.0,Catcher and First Baseman,0,1,0,0,0,1,0
fukuha001pet,none,0,nan,74.0,right,right,70.0,175.0,Outfielder,0,0,0,0,0,0,1
dorenc001mar,none,0,nan,17.0,right,right,72.0,175.0,Shortstop,0,0,0,0,1,0,0
lindsa000des,none,0,nan,2.0,right,right,71.0,196.0,Outfielder,0,0,0,0,0,0,1
scanlo001mat,none,0,nan,8.0,left,right,71.0,182.0,"Third Baseman, Outfielder and Second Baseman",0,0,1,1,0,0,1
glenn001jef,none,0,nan,9.0,right,right,75.0,221.0,Catcher,0,0,0,0,0,1,0
gaerla001arm,none,0,nan,28.0,right,right,70.0,180.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
gonzal001joh,none,0,nan,nan,right,right,72.0,190.0,Outfielder,0,0,0,0,0,0,1
kleink001bar,none,0,nan,12.0,right,right,72.0,200.0,"First Baseman, Third Baseman and Second Baseman",0,1,1,1,0,0,0
bushey001and,none,0,nan,15.0,left,right,71.0,190.0,"Catcher, First Baseman and Third Baseman",0,1,0,1,0,1,0
howart001ric,none,0,nan,nan,right,right,71.0,180.0,Shortstop,0,0,0,0,1,0,0
bowers001bre,bowerbr01,1,0.3,2.0,left,right,75.0,200.0,Outfielder,0,0,0,0,0,0,1
rosale001orl,none,0,nan,19.0,right,right,68.0,180.0,Outfielder,0,0,0,0,0,0,1
regina001leo,none,0,nan,nan,right,right,74.0,180.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
king000jar,none,0,nan,5.0,both,left,71.0,200.0,Outfielder,0,0,0,0,0,0,1
jackso005bra,none,0,nan,5.0,right,left,74.0,183.0,Outfielder,0,0,0,0,0,0,1
hernan009jav,none,0,nan,nan,right,right,73.0,180.0,Catcher,0,0,0,0,0,1,0
frankl001nic,frankni01,1,1.2,1.0,both,right,73.0,190.0,"Second Baseman, Shortstop and Outfielder",0,0,1,0,1,0,1
eckerl000bra,none,0,nan,32.0,right,right,70.0,175.0,Leftfielder,0,0,0,0,0,0,0
berglu001bre,none,0,nan,16.0,right,right,76.0,210.0,Outfielder,0,0,0,0,0,0,1
presle001ale,preslal01,1,0.5,8.0,left,left,70.0,195.0,Outfielder,0,0,0,0,0,0,1
venezi001dan,none,0,nan,36.0,right,right,73.0,180.0,Second Baseman,0,0,1,0,0,0,0
stansb001cra,stanscr01,1,0.0,5.0,right,right,72.0,185.0,"Second Baseman, Third Baseman and Shortstop",0,0,1,1,1,0,0
martin011lui,martilu02,1,-0.4,12.0,right,right,72.0,210.0,Catcher,0,0,0,0,0,1,0
epley001dar,none,0,nan,4.0,left,left,74.0,190.0,First Baseman and Outfielder,0,1,0,0,0,0,1
edward002spe,none,0,nan,2.0,right,right,72.0,170.0,Shortstop and Centerfielder,0,0,0,0,1,0,0
robert004nat,none,0,nan,27.0,right,right,74.0,200.0,"Third Baseman, Shortstop and First Baseman",0,1,0,1,1,0,0
hernan002enr,hernaen02,1,4.2,6.0,right,right,71.0,200.0,"Second Baseman, Outfielder and Shortstop",0,0,1,0,1,0,1
walker004joh,none,0,nan,35.0,left,right,69.0,170.0,Second Baseman,0,0,1,0,0,0,0
holida001tay,none,0,nan,19.0,right,right,71.0,190.0,Outfielder and First Baseman,0,1,0,0,0,0,1
baker003chr,none,0,nan,17.0,right,right,73.0,180.0,Shortstop and Second Baseman,0,0,1,0,1,0,0
kaaihu001isa,none,0,nan,22.0,right,right,74.0,230.0,First Baseman and Catcher,0,1,0,0,0,1,0
padget001chr,none,0,nan,7.0,left,right,73.0,190.0,First Baseman and Outfielder,0,1,0,0,0,0,1
denbow001don,none,0,nan,3.0,right,right,76.0,215.0,Outfielder,0,0,0,0,0,0,1
kenned002dav,none,0,nan,nan,both,right,74.0,178.0,Centerfielder,0,0,0,0,0,0,0
pena005fra,penafr01,1,0.3,nan,right,right,74.0,230.0,Catcher,0,0,0,0,0,1,0
krizan000jas,none,0,nan,8.0,left,right,72.0,185.0,Outfielder and First Baseman,0,1,0,0,0,0,1
roman001mar,none,0,nan,nan,right,right,72.0,190.0,Catcher and Outfielder,0,0,0,0,0,1,1
robbin000log,none,0,nan,10.0,right,right,72.0,190.0,"Centerfielder, Second Baseman and Shortstop",0,0,1,0,1,0,0
lopez001yai,none,0,nan,nan,right,right,75.0,150.0,Outfielder,0,0,0,0,0,0,1
crouss001jua,none,0,nan,nan,left,left,71.0,193.0,Outfielder and First Baseman,0,1,0,0,0,0,1
ratter001mic,none,0,nan,10.0,right,right,73.0,190.0,Rightfielder,0,0,0,0,0,0,0
stone002gre,none,0,nan,10.0,left,right,60.0,180.0,"Outfielder, Shortstop and Third Baseman",0,0,0,1,1,0,1
martin001dom,none,0,nan,nan,right,right,71.0,170.0,Catcher and First Baseman,0,1,0,0,0,1,0
brady001ste,bradydo01,1,0.2,12.0,both,right,71.0,165.0,"Second Baseman, Shortstop and Outfielder",0,0,1,0,1,0,1
bogan001vic,none,0,nan,21.0,right,right,73.0,172.0,Outfielder,0,0,0,0,0,0,1
wardlo001den,none,0,nan,20.0,left,right,68.0,165.0,"Second Baseman, Third Baseman and Outfielder",0,0,1,1,0,0,1
munoz000car,none,0,nan,nan,left,left,71.0,225.0,First Baseman and Designated Hitter,1,1,0,0,0,0,0
lebron001fre,none,0,nan,43.0,both,right,69.0,170.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
blase001bla,none,0,nan,13.0,left,right,75.0,220.0,Outfielder and First Baseman,0,1,0,0,0,0,1
fergus002tim,none,0,nan,10.0,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
martin005vic,none,0,nan,nan,right,right,71.0,180.0,"Outfielder, Third Baseman and Second Baseman",0,0,1,1,0,0,1
melo001han,none,0,nan,nan,right,right,74.0,175.0,Outfielder,0,0,0,0,0,0,1
walker001gre,walkegr01,1,5.7,20.0,left,right,75.0,205.0,First Baseman,0,1,0,0,0,0,0
housel001dav,none,0,nan,47.0,both,right,74.0,165.0,"Second Baseman, Third Baseman and Outfielder",0,0,1,1,0,0,1
gomez004ant,none,0,nan,6.0,right,right,72.0,185.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
denker001tra,denketr01,1,0.1,21.0,right,right,69.0,205.0,"Second Baseman, Third Baseman and First Baseman",0,1,1,1,0,0,0
ozoria001cla,none,0,nan,nan,right,right,69.0,165.0,Outfielder and Second Baseman,0,0,1,0,0,0,1
clime001neu,none,0,nan,nan,right,right,71.0,185.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
moore001tri,none,0,nan,45.0,right,right,72.0,185.0,"Outfielder, Third Baseman and Shortstop",0,0,0,1,1,0,1
upton001jus,uptonju01,1,30.5,1.0,right,right,74.0,205.0,Outfielder,0,0,0,0,0,0,1
burt002jam,none,0,nan,19.0,right,left,71.0,230.0,First Baseman and Outfielder,0,1,0,0,0,0,1
faulkn001mic,none,0,nan,12.0,left,left,69.0,165.0,Outfielder,0,0,0,0,0,0,1
devins001mat,none,0,nan,34.0,right,right,74.0,200.0,"Third Baseman, First Baseman and Shortstop",0,1,0,1,1,0,0
katz001jas,none,0,nan,26.0,both,right,70.0,180.0,"Outfielder, Second Baseman and Shortstop",0,0,1,0,1,0,1
baeza001art,none,0,nan,27.0,right,right,74.0,205.0,"Third Baseman, First Baseman and Outfielder",0,1,0,1,0,0,1
dicker001ale,dickeal01,1,1.0,3.0,left,left,75.0,235.0,Outfielder and First Baseman,0,1,0,0,0,0,1
castil003fel,none,0,nan,nan,right,right,71.0,170.0,Catcher,0,0,0,0,0,1,0
tomlin000kel,tomlike01,1,2.0,12.0,right,right,75.0,180.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
picoll001joh,none,0,nan,14.0,right,right,74.0,215.0,Catcher,0,0,0,0,0,1,0
thomas001dev,none,0,nan,7.0,both,right,71.0,195.0,First Baseman and Catcher,0,1,0,0,0,1,0
king000nic,none,0,nan,nan,right,right,72.0,190.0,"Third Baseman, Shortstop and Second Baseman",0,0,1,1,1,0,0
jester001joe,none,0,nan,7.0,right,right,70.0,180.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
sabour002jer,none,0,nan,nan,left,left,74.0,210.0,First Baseman and Leftfielder,0,1,0,0,0,0,0
brisse001jas,none,0,nan,nan,right,right,68.0,165.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
salas001jos,none,0,nan,nan,both,right,75.0,195.0,Catcher and First Baseman,0,1,0,0,0,1,0
eldrid001ras,none,0,nan,5.0,both,right,73.0,185.0,Outfielder,0,0,0,0,0,0,1
topham001and,none,0,nan,9.0,right,right,74.0,190.0,Shortstop,0,0,0,0,1,0,0
fernan001rol,none,0,nan,45.0,left,left,71.0,185.0,Outfielder and First Baseman,0,1,0,0,0,0,1
lidge000rya,none,0,nan,20.0,both,right,74.0,216.0,Catcher,0,0,0,0,0,1,0
filier000aus,none,0,nan,8.0,right,right,73.0,190.0,"Third Baseman, Designated Hitter and First Baseman",1,1,0,1,0,0,0
concep001alb,none,0,nan,21.0,right,right,73.0,220.0,"Catcher, Third Baseman and First Baseman",0,1,0,1,0,1,0
rascon001ren,none,0,nan,5.0,left,left,75.0,210.0,Outfielder,0,0,0,0,0,0,1
turner001bri,none,0,nan,40.0,left,left,74.0,195.0,First Baseman and Outfielder,0,1,0,0,0,0,1
coolba001mic,coolbmi01,1,-0.3,16.0,right,right,73.0,185.0,"Third Baseman, First Baseman and Outfielder",0,1,0,1,0,0,1
knott001joh,none,0,nan,nan,right,right,71.0,185.0,"Third Baseman, Outfielder and First Baseman",0,1,0,1,0,0,1
grant001law,none,0,nan,18.0,right,right,73.0,180.0,"Third Baseman, Shortstop and Second Baseman",0,0,1,1,1,0,0
gibbs000bre,none,0,nan,7.0,right,right,73.0,215.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
davis002bra,davisbr03,1,0.4,5.0,right,right,73.0,190.0,Catcher,0,0,0,0,0,1,0
lara001edw,none,0,nan,nan,right,right,70.0,180.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
morgan002dav,none,0,nan,18.0,right,right,76.0,215.0,Catcher and First Baseman,0,1,0,0,0,1,0
schwei001jar,none,0,nan,30.0,right,right,73.0,185.0,"Second Baseman, First Baseman and Third Baseman",0,1,1,1,0,0,0
miller008jus,none,0,nan,30.0,right,right,69.0,190.0,"Outfielder, Third Baseman and Second Baseman",0,0,1,1,0,0,1
sandus001sco,none,0,nan,8.0,right,right,72.0,200.0,Catcher,0,0,0,0,0,1,0
lugo000daw,none,0,nan,nan,right,right,72.0,190.0,Shortstop and Third Baseman,0,0,0,1,1,0,0
aplin001and,none,0,nan,5.0,left,left,72.0,205.0,Centerfielder,0,0,0,0,0,0,0
muelle004wil,muellbi02,1,23.8,15.0,both,right,71.0,175.0,Third Baseman and Second Baseman,0,0,1,1,0,0,0
caldwe000mit,none,0,nan,24.0,right,right,70.0,195.0,Catcher,0,0,0,0,0,1,0
santan003ped,none,0,nan,nan,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
gonzal001jav,none,0,nan,nan,right,right,71.0,180.0,Catcher,0,0,0,0,0,1,0
harrel001ken,none,0,nan,36.0,right,right,72.0,193.0,Outfielder and Catcher,0,0,0,0,0,1,1
alvara001bas,none,0,nan,nan,right,right,71.0,199.0,Catcher,0,0,0,0,0,1,0
blumen001ben,none,0,nan,21.0,right,right,74.0,210.0,Catcher,0,0,0,0,0,1,0
buck001bri,none,0,nan,27.0,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
megger001mic,none,0,nan,8.0,right,right,74.0,200.0,Outfielder and First Baseman,0,1,0,0,0,0,1
parker000day,none,0,nan,nan,right,right,70.0,190.0,Second Baseman and Shortstop,0,0,1,0,1,0,0
pitts001she,none,0,nan,34.0,right,right,73.0,190.0,Outfielder,0,0,0,0,0,0,1
chapma002ste,none,0,nan,6.0,left,left,72.0,205.0,Outfielder and First Baseman,0,1,0,0,0,0,1
kittle002ron,kittlro01,1,4.7,nan,right,right,76.0,200.0,Outfielder and First Baseman,0,1,0,0,0,0,1
fermin001ang,none,0,nan,nan,right,right,74.0,190.0,"First Baseman, Outfielder and Third Baseman",0,1,0,1,0,0,1
floyd001mic,none,0,nan,22.0,right,right,75.0,185.0,Outfielder,0,0,0,0,0,0,1
dehdas001der,none,0,nan,nan,right,right,72.0,205.0,Catcher and First Baseman,0,1,0,0,0,1,0
gomez001rud,none,0,nan,29.0,right,right,70.0,165.0,"Shortstop, Second Baseman and Third Baseman",0,0,1,1,1,0,0
macdon001mit,none,0,nan,46.0,left,right,71.0,185.0,"First Baseman, Second Baseman and Third Baseman",0,1,1,1,0,0,0
michal002jos,none,0,nan,nan,right,right,76.0,225.0,Catcher,0,0,0,0,0,1,0
santia001ben,santibe01,1,27.2,nan,right,right,73.0,180.0,Catcher,0,0,0,0,0,1,0
gaines001ron,none,0,nan,nan,right,right,73.0,185.0,Outfielder,0,0,0,0,0,0,1
antigu001fel,none,0,nan,nan,right,right,73.0,167.0,Catcher,0,0,0,0,0,1,0
mendoz002ped,none,0,nan,nan,right,right,72.0,165.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
lopez002mic,none,0,nan,nan,right,right,70.0,190.0,Third Baseman and First Baseman,0,1,0,1,0,0,0
pilitt001pet,none,0,nan,13.0,right,right,72.0,215.0,Catcher and First Baseman,0,1,0,0,0,1,0
gonzal001yoe,none,0,nan,nan,right,right,73.0,180.0,Catcher,0,0,0,0,0,1,0
hunt003ken,none,0,nan,35.0,both,right,76.0,198.0,Outfielder and First Baseman,0,1,0,0,0,0,1
ciuffo000nic,none,0,nan,1.0,left,right,73.0,205.0,Catcher and Designated Hitter,1,0,0,0,0,1,0
heckel002wal,none,0,nan,12.0,left,right,71.0,165.0,Second Baseman,0,0,1,0,0,0,0
cramer001wil,none,0,nan,27.0,right,right,74.0,200.0,"First Baseman, Catcher and Third Baseman",0,1,0,1,0,1,0
barnes001joh,barnejo01,1,-0.1,4.0,right,right,74.0,205.0,Outfielder,0,0,0,0,0,0,1
uribes001dav,none,0,nan,32.0,right,right,71.0,170.0,"Second Baseman, Shortstop and First Baseman",0,1,1,0,1,0,0
sylves001ant,none,0,nan,nan,both,right,69.0,165.0,"Second Baseman, Shortstop and Third Baseman",0,0,1,1,1,0,0
frank001ste,frankmi02,1,-0.3,7.0,left,left,74.0,185.0,Outfielder,0,0,0,0,0,0,1
thomps010ric,none,0,nan,40.0,both,right,71.0,175.0,"Second Baseman, Outfielder and Third Baseman",0,0,1,1,0,0,1
ehrhar001jam,none,0,nan,41.0,right,right,71.0,180.0,Catcher and Outfielder,0,0,0,0,0,1,1
hunter001and,none,0,nan,35.0,right,right,74.0,200.0,Outfielder,0,0,0,0,0,0,1
vankir001bri,none,0,nan,21.0,right,right,73.0,200.0,Outfielder,0,0,0,0,0,0,1
goihl000jac,none,0,nan,28.0,right,right,74.0,215.0,Catcher,0,0,0,0,0,1,0
rodrig009hec,none,0,nan,nan,right,right,71.0,160.0,"Shortstop, Third Baseman and Second Baseman",0,0,1,1,1,0,0
petite001bre,none,0,nan,nan,right,right,72.0,205.0,Catcher,0,0,0,0,0,1,0
ashton001jef,none,0,nan,16.0,right,right,71.0,175.0,Second Baseman and Third Baseman,0,0,1,1,0,0,0
merkle001tho,none,0,nan,15.0,right,right,73.0,190.0,First Baseman and Third Baseman,0,1,0,1,0,0,0
